Date,Close,High,Low,Open,Volume,Lag_1,Lag_5,Lag_30,MA50,MA200,RSI,Daily_Return,Log_Return,Volatility,Day_of_Week,Month,Year,STD50,Bollinger_Upper,Bollinger_Lower,Log_Close
1997-06-11,0.1228601410984993,0.1238015337281085,0.1223894384987773,0.1228601410984993,105403200,-0.6016932205393777,-0.6017876067262212,-0.6016396093369148,-0.6039108340246448,-0.609007874856836,-0.8258742632035249,0.09727054762312874,0.1084774951930367,-0.3528014301934005,2,6,1997,0.006653447738813431,0.14549727661714365,0.11888348566188991,-0.6016518148337229
1997-06-12,0.1209773123264312,0.1233307995834077,0.1205066098471033,0.1233307995834077,78691200,-0.6016849088874079,-0.601779264501347,-0.601733204219736,-0.6039160891836043,-0.6090141851583677,-0.8258718538872569,-0.6237135357516005,-0.6028086007976461,-0.38261199801796025,3,6,1997,0.006820142205076395,0.14553881319466622,0.11825824437436062,-0.6016850324146933
1997-06-13,0.1190945133566856,0.1214480005816036,0.1186238108837695,0.1209773106785188,132070400,-0.6017181561531041,-0.6017709230687068,-0.601733204219736,-0.6039243958012652,-0.6090206859517037,-1.3332723455028535,-0.6326742280617047,-0.6117356216257638,-0.4860616187891132,4,6,1997,0.0068915759563470645,0.1452203614592601,0.11765405763387182,-0.6017182494698797
1997-06-16,0.1167410090565681,0.1195651986454087,0.1157996167168982,0.1195651986454087,134008000,-0.6017514028925466,-0.6017876067262212,-0.601733204219736,-0.6039345670324422,-0.6090271419149235,-2.0713024180241635,-0.7905693305325509,-0.7693928654131961,-0.4997077715113035,0,6,1997,0.006915950044874859,0.1447042365667909,0.11704043638729147,-0.6017597708874473
1997-06-17,0.1230954453349113,0.1242721951594702,0.1167410063381574,0.1172117087819471,142251200,-0.6017929614155223,-0.601837671034705,-0.601733204219736,-0.6039431279041183,-0.6090328133496888,-0.8152027277789096,1.9997241130113779,1.9220415052102826,-0.3707634674394297,1,6,1997,0.006603992220989587,0.14360488134072563,0.11718891245676727,-0.6016476635069312
1997-06-18,0.1200359240174293,0.1223894241706809,0.1186238289534117,0.121448019081447,109648000,-0.6016807538508037,-0.6018293293379867,-0.6017502226220941,-0.6039517735199778,-0.6090386865157198,-0.8364315017176572,-0.9821165942644429,-0.9615605446847927,-0.36180882288212934,2,6,1997,0.0064628033196398975,0.14284235757698002,0.11699114429842042,-0.6017016407451176
1997-06-19,0.1186238303780555,0.1205066280093021,0.1181531278277855,0.1205066280093021,121027200,-0.6017347793254803,-0.6018626967850547,-0.6018012911628857,-0.6039605886456689,-0.6090446941720997,-0.9560444463749845,-0.48978847004404424,-0.46964357548390717,-0.3594039607950817,3,6,1997,0.00637008939667683,0.14216736981241182,0.1166870122257045,-0.6017265534379229
1997-06-20,0.1172117069363594,0.1186238016756634,0.1167410044999812,0.1181530992392853,110185600,-0.6017597142813894,-0.6018960637039665,-0.601733204219736,-0.6039695733080234,-0.6090499396356075,-1.396687268051177,-0.49506448365180655,-0.47488056118051825,-0.3569641107116705,4,6,1997,0.006329323738443182,0.14158686312959054,0.11626956817581782,-0.6017514666565121
1997-06-23,0.1157996356487274,0.1176824332057125,0.1157996356487274,0.1167410281423035,99545600,-0.6017846497635525,-0.6019377724516356,-0.601724695961345,-0.6039773710822621,-0.6090554092504064,-1.364974501250836,-0.5004414403350411,-0.48021850832383856,-0.39169483854104953,0,6,1997,0.006473294434217829,0.14144174459033845,0.11554856685346712,-0.6017763789549796
1997-06-24,0.1153289601206779,0.1172117581185101,0.1148582574787609,0.1162703528346761,111148800,-0.6018095843247714,-0.6018251592818618,-0.6016566261230648,-0.6039866947589138,-0.6090602064056552,-1.3649709225175302,-0.20022877904490713,-0.18336000323840468,-0.43231858250371064,1,6,1997,0.006470209939372296,0.14091777261712496,0.11503693285963579,-0.6017846827915768
1997-06-25,0.1139168292284011,0.1157996266388945,0.1129754242382385,0.1153289241438132,198632000,-0.6018178955820509,-0.6018793800464521,-0.6016566261230648,-0.6039956794024863,-0.6090647793287177,-1.5292008657755407,-0.5078573186594129,-0.48758185238680657,-0.4364455909940121,2,6,1997,0.006574555202872551,0.14062748882085277,0.11432926800936258,-0.601809596141612
1997-06-26,0.1106210872530937,0.1139168344794883,0.1101503847363149,0.1139168344794883,381987200,-0.6018428311957773,-0.6019044051366067,-0.6016396093369148,-0.6040061899592043,-0.6090693971620821,-1.7742007941807754,-1.1354175716037265,-1.1160825434852009,-0.414619142940264,3,6,1997,0.006750890190783107,0.1403964408246337,0.11339288006150128,-0.6018677408744451
1997-06-27,0.1106210872530937,0.1115624922866511,0.1101503847363149,0.1106210872530937,157953600,-0.6019010278893614,-0.6019294307549174,-0.6016310991929477,-0.6040178870686461,-0.6090734770383086,-1.7297042647250305,-0.04736729391276106,-0.033119323677767806,-0.44816499844042235,4,6,1997,0.006722196541468981,0.13968943874486417,0.11280065257898825,-0.6018677408744451
1997-06-30,0.1073262095451355,0.1110918050579074,0.1054434117887495,0.1110918050579074,171180800,-0.6019010278893614,-0.601954455448955,-0.601699169300596,-0.604029075656642,-0.6090783190243834,-1.7522788627762644,-1.1675401030117991,-1.1485431143449305,-0.455725065606497,0,6,1997,0.00700613011357944,0.13963593253369644,0.11161141207937869,-0.6019258703595449
1997-07-01,0.0993242934346199,0.1054433812268482,0.0988535909894941,0.1049726850666377,450676800,-0.6019592093215862,-0.6019627967495562,-0.601733204219736,-0.6040421285978895,-0.6090849094765327,-2.1083553218266258,-2.851327537153595,-2.891326655184805,-0.2519982681660197,1,7,1997,0.007787563949565859,0.1404738874728297,0.10932363167456627,-0.6020670432055638
1997-07-02,0.0983820632100105,0.1007364054475507,0.0979113669692106,0.0997950066810347,249961600,-0.6021005083260161,-0.6019878224999059,-0.601699169300596,-0.6040568772116461,-0.6090920379723919,-2.0816912065450888,-0.4041347207900314,-0.3847272748995074,-0.297015869660984,2,7,1997,0.008370026583012702,0.1408197285424406,0.1073396222103898,-0.6020836663893833
1997-07-03,0.1030898988246917,0.1045019937404849,0.0979113606232421,0.0988536015074803,186782400,-0.6021171463650611,-0.60204622956142,-0.6017502226220941,-0.6040689130429234,-0.6090990767235753,-1.4529944465130629,1.7522866936183532,1.6911485613855561,-0.1962794499953263,3,7,1997,0.0086855474363346,0.14078234409304038,0.10604015434770199,-0.6020006089637449
1997-07-07,0.1040312871336937,0.1073261791312092,0.1035605846855255,0.1049726857451146,191475200,-0.6020340147155678,-0.60204622956142,-0.6017842588880743,-0.604079931839358,-0.609105936153584,-1.2429411594509736,0.29606120866474933,0.3022059348889352,-0.19114733369347994,0,7,1997,0.008952859541088211,0.14070502455097406,0.10489358638662122,-0.6019840006333206
1997-07-08,0.103560596704483,0.1054433941458371,0.1030899004866025,0.10450199542516,95692800,-0.6020173915431917,-0.6021046213064084,-0.6017502226220941,-0.6040901030732181,-0.6091124817734882,-2.063270422179301,-0.21752634104199708,-0.20039960225971337,-0.2009765775212023,1,7,1997,0.009258879541656525,0.1407521913335743,0.10371667316694821,-0.6019923047328097
1997-07-09,0.1030898988246917,0.1045019937404849,0.1026191963294834,0.1040312975301925,142016000,-0.602025703063598,-0.6022464310748911,-0.601699169300596,-0.6041007828204746,-0.6091187135825784,-1.9674068088557057,-0.2183024319599855,-0.20116430366252613,-0.20643678102590826,2,7,1997,0.009518033126670234,0.14067738430634755,0.1026052517996666,-0.6020006089637449
1997-07-10,0.0997950062155723,0.1007364049776975,0.0960285689882836,0.0969699677504088,492508800,-0.6020340147155678,-0.602263129256697,-0.601733204219736,-0.6041128186437025,-0.6091253488634248,-2.0387603391287286,-1.2493792841649005,-1.2313728466945446,-0.18204385520081218,3,7,1997,0.009856103936711984,0.1406851002174219,0.10126068447057396,-0.6020587387117368
1997-07-11,0.1143875196576118,0.1167410195735554,0.1002657031228731,0.1007363993351122,734944000,-0.6020921964109195,-0.6021796971050283,-0.6017842588880743,-0.6041177347749489,-0.6091305046667,-0.4410763230531044,5.4519014225541245,5.001172665160396,0.40322916605340375,4,7,1997,0.009845449144113698,0.14039076663944844,0.10100897006299366,-0.6018012920421228
1997-07-14,0.1176824793219566,0.1176824793219566,0.1120340844375641,0.1148582755948414,411006400,-0.601834519675371,-0.6021630138436309,-0.6017842588880743,-0.6041214643105416,-0.6091353466520651,-0.13602763089068862,1.0359485841200655,1.0144415967320994,0.4284790019703115,0,7,1997,0.00979672107041744,0.14008618569256595,0.1008993014108962,-0.6017431611111173
1997-07-15,0.1200359240174293,0.1205066265620463,0.117682436434011,0.1186238289534117,418353600,-0.6017763367959483,-0.6021713554083101,-0.6017417143637032,-0.6041243463130741,-0.6091399196567324,0.030451728763651542,0.7047331356312191,0.6973035804556674,0.4407794115366271,1,7,1997,0.009736107299842084,0.1398049022458347,0.10086047304646636,-0.6017016407451176
1997-07-16,0.1238015368580818,0.1242722394697041,0.1176824531863311,0.1190945484513632,446252800,-0.6017347793254803,-0.6021796971050283,-0.6017757495522112,-0.6041258722262196,-0.6091440443616561,0.31585741487803054,1.1324318464299088,1.1063136118733508,0.4682190604186257,2,7,1997,0.00968597597529665,0.13961989594797636,0.10087599204678976,-0.6016352063718526
1997-07-17,0.1318042576313018,0.1365112454836293,0.1238015222766819,0.1280386623215065,746267200,-0.6016682855834684,-0.6022380891140948,-0.6017842588880743,-0.6041241771279018,-0.6091491553326862,0.8619383923401807,2.383690463956329,2.277497522446322,0.5699338078785613,3,7,1997,0.009776356613653357,0.13989479680064804,0.1007893703460346,-0.6014940193296685
1997-07-18,0.1306274831295013,0.1350991251535209,0.1285093408770176,0.1346284226852475,317564800,-0.6015269723701868,-0.6019794809352267,-0.6017757495522112,-0.6041218884419782,-0.6091536610971463,0.7774502774404111,-0.383141599270722,-0.36394468874291214,0.5583575288725625,4,7,1997,0.009869367128955905,0.14020792309710892,0.1007304545812853,-0.6015147804327902
1997-07-21,0.1216833814978599,0.1332163547764319,0.1205066313742429,0.1322749622194385,354916800,-0.6015477520263649,-0.6019210877378091,-0.6017672410244522,-0.6041241771547331,-0.6091581220293613,0.4172731464137053,-2.622418178588223,-2.649505147001536,0.6632300473458456,0,7,1997,0.009810640448916544,0.13996336298105827,0.1007208011853921,-0.6016725756739527
1997-07-22,0.1247429698705673,0.1256852049128263,0.1228601715744781,0.123330861721122,231336000,-0.6017056882804591,-0.6018793800464521,-0.6017842588880743,-0.6041255335338988,-0.6091626053674096,1.040189665076672,0.8982499450200154,0.8829264461757014,0.6790058815615039,1,7,1997,0.009760984241175195,0.13978872221550845,0.10074478525080766,-0.6016185972527526
1997-07-23,0.1214480698108673,0.1270973197451479,0.1205066768982424,0.1261559142626846,141288000,-0.6016516616217117,-0.6018126459445503,-0.6018353260820257,-0.6041294325551749,-0.6091676266725303,0.872945807931751,-1.0407344936304659,-1.0205689209549023,0.6729361007464902,2,7,1997,0.009608051882059475,0.13926632008129572,0.10083411255305783,-0.6016767271321903
1997-07-24,0.1190945133566856,0.1214480005816036,0.1176824185077685,0.1214480005816036,133492800,-0.6017098434486269,-0.6016708219158542,-0.6018268172848987,-0.6041341791497582,-0.609172961792013,0.5605462273300661,-0.7761828810211128,-0.7550001556859964,0.6805542797511432,3,7,1997,0.009445237865342649,0.13867708350279714,0.10089613204142654,-0.6017182494698797
1997-07-25,0.122389443218708,0.1247429437382456,0.118623847415382,0.1195652400812959,217963200,-0.6017514028925466,-0.6016916766858058,-0.6018608531468269,-0.6041380781629849,-0.6091778037816358,0.6427503851723223,0.9931230862629502,0.9735894325193029,0.6995017932350339,4,7,1997,0.009253225944080106,0.13807652269132561,0.10106361891500518,-0.601660119064658
1997-07-28,0.1238015368580818,0.1242722394697041,0.1223894415930497,0.1238015368580818,110510400,-0.6016932205393777,-0.6018501838438604,-0.601894888470019,-0.6041416381833795,-0.609183363132595,0.7191069348505391,0.3865462306948833,0.3900509218218746,0.703044854544899,0,7,1997,0.009048789141993297,0.13746993854328107,0.10127478197530787,-0.6016352063718526
1997-07-29,0.1242722198367118,0.1252144670900425,0.1233308147621938,0.1238015172994528,71243200,-0.6016682855834684,-0.6017959618909189,-0.6019374327250222,-0.6041436726260205,-0.6091889224892313,0.7644092241084034,0.09561626619400457,0.10686106402688585,0.6852985535701881,1,7,1997,0.008949101809085872,0.13715757835591127,0.10136117111956777,-0.6016269024038096
1997-07-30,0.1308628916740417,0.1332163797934083,0.1261558902956363,0.1275679856812235,374304000,-0.6016599741946255,-0.6018543540320244,-0.6018225636944393,-0.604142655572396,-0.6091945714188184,1.161426937047906,1.9471567717284608,1.8731097451047958,0.7458139102593693,2,7,1997,0.009014319596605841,0.13734449737850293,0.10128721899207957,-0.6015106272657548
1997-07-31,0.1318042576313018,0.1336870552861995,0.1299214599764042,0.1308628650887698,263816000,-0.6015435951478726,-0.6018960637039665,-0.601877870606397,-0.6041419775438014,-0.6092001306910114,0.7604881502297645,0.22316905539475626,0.23128806595910553,0.7420512936044358,3,7,1997,0.009063325520396633,0.13748016446042138,0.10122686237883484,-0.6014940193296685
1997-08-01,0.1445139795541763,0.1445139795541763,0.132274959012161,0.132745648994328,481913600,-0.6015269723701868,-0.601837671034705,-0.6019033969977781,-0.6041357053634151,-0.6092048381867372,1.0570717440657658,3.579154221820675,3.3627585214693045,0.9206256570017126,4,8,1997,0.009680683405827594,0.13906321424569903,0.10034048062238865,-0.6012697895837952
1997-08-04,0.1487502455711364,0.1492209480224735,0.1445139486487642,0.1445139486487642,611318400,-0.6013025422425173,-0.6018126459445503,-0.6019289239278952,-0.6041272295391168,-0.6092095905182562,1.1052630755122728,1.0550779098634488,1.0326748647531205,0.9284754048667968,0,8,1997,0.010492376365118931,0.14115731652151284,0.09918781106103712,-0.601195051768271
1997-08-05,0.1487502455711364,0.150633042806654,0.1467501969545717,0.1501623403553169,247128000,-0.6012277376379164,-0.6018043045119101,-0.6019544499152243,-0.6041194317756106,-0.6092144773415432,1.0056686517825726,-0.04736729391276106,-0.033119323677767806,0.9256764538526032,1,8,1997,0.011206560875086221,0.14301874487620236,0.09819250137585749,-0.601195051768271
1997-08-06,0.1981770694255828,0.2090039939080604,0.1882915373926389,0.1901743348615385,4190480000,-0.6012277376379164,-0.6016875047811345,-0.6019629583082993,-0.604094851272317,-0.6092139842060064,1.6798821587598722,12.449140417091566,10.549856045681869,2.342234263749799,2,8,1997,0.01564343159714376,0.15325759779053993,0.09068387140196488,-0.6003230449517991
1997-08-07,0.2198309451341629,0.2226551352346882,0.2137109950745966,0.2165351851751219,3755438400,-0.600354951556894,-0.6016708219158542,-0.6019884853731003,-0.6040617946442137,-0.6092108906796199,1.8956444488968944,4.061914147914152,3.79212308058609,2.464215347099328,3,8,1997,0.020879838321520426,0.16556625575604741,0.08204690246996571,-0.5999410190446415
1997-08-08,0.2019426673650741,0.2137109844720105,0.1967649773910969,0.2094746995313923,1814164800,-0.5999725842541862,-0.6014455805238589,-0.6020480624416509,-0.604034162926384,-0.6092094111992102,1.5440944390996207,-3.107662711452293,-3.1640159537090846,2.578878327389495,4,8,1997,0.023624587918989113,0.17259031974409464,0.0780919680681382,-0.6002566108414262
1997-08-11,0.1849966347217559,0.1991184508504625,0.1769939006008015,0.1981770584530513,1550998400,-0.6002884580780091,-0.6013705055174731,-0.6020480624416509,-0.6040126338898415,-0.6092095456895591,0.962852335036382,-3.2032699535175304,-3.26624128045851,2.7075637362344893,0,8,1997,0.025085657274876546,0.17670810259611305,0.07636547349660686,-0.6005555791914995
1997-08-12,0.1661678552627563,0.182643174845404,0.164755760072683,0.1812310796553307,1048398400,-0.6005876935996601,-0.6013705055174731,-0.6021076238868561,-0.6039987331177056,-0.6092112941506665,0.5593252590350232,-3.8751034062159686,-3.9926825364140797,2.881082046932596,1,8,1997,0.02570435482294423,0.17871749585928637,0.07590007656750947,-0.6008877636766374
1997-08-13,0.177936166524887,0.1798189640882383,0.1539288038071729,0.1675799314627332,1201424000,-0.6009201749398095,-0.6004945645114904,-0.6022522743808036,-0.6039799162492041,-0.6092119217765523,0.7557568426378996,2.61612093171428,2.49101699942854,2.9265842765502668,2,8,1997,0.0266806017904766,0.181715010017015,0.07499260285510861,-0.6006801426555263
1997-08-14,0.1732283532619476,0.1826431848395705,0.1708748527698199,0.1779361964251501,434448000,-0.6007123683792065,-0.6001108150371675,-0.6022693070596671,-0.6039626252589674,-0.6092121010913405,0.6109339692565788,-1.042402958692929,-1.0222498827044064,2.9399218371454126,3,8,1997,0.027419132898471688,0.18415235074405253,0.0744758191501658,-0.6007631996868268
1997-08-15,0.1751110851764679,0.1765231799118674,0.1718161932705922,0.1741696803063147,260960000,-0.6007954996340095,-0.6004278306736667,-0.6021842035997355,-0.6039448257714332,-0.6092118321134813,0.6165024100350265,0.36137836817624064,0.36563836249467396,2.9400549865666235,4,8,1997,0.02816640466862727,0.1866354128800592,0.07396979420555011,-0.600729983814654
1997-08-18,0.177936166524887,0.1788775590216462,0.1713455265894357,0.1755818242494342,217840000,-0.6007622540786379,-0.600728147864282,-0.6021671861401654,-0.603926178407397,-0.6092113837328423,0.6438970817048625,0.5593703874442623,0.5572535491764232,2.94105789072651,0,8,1997,0.028951792394262384,0.18924179489442072,0.07343462531737117,-0.6006801426555263
1997-08-19,0.1840552687644958,0.1845259713478813,0.1755818429338334,0.1784068754733729,289161600,-0.6007123683792065,-0.601061831049536,-0.6021756948026084,-0.6039049883797855,-0.6092112492439127,0.6384709139256741,1.2459560867697907,1.2141199752282024,2.9474143555223757,1,8,1997,0.02987882006332083,0.19227266705363596,0.07275738680035262,-0.6005721871275859
1997-08-20,0.1854673624038696,0.1892329578999986,0.1821724694872153,0.1840552672352798,324307200,-0.6006043163773459,-0.6008532733150551,-0.6021842035997355,-0.6038822724765921,-0.6092110699248667,0.6438874208708038,0.24116796529651505,0.2488121558049558,2.934947800668912,2,8,1997,0.030761192235488878,0.19529896978167527,0.07225420083971977,-0.6005472744347805
1997-08-21,0.1807603687047958,0.1859380592087124,0.1798189761449172,0.1845259640839776,259280000,-0.6005793814214366,-0.6009367050706068,-0.6022437653143087,-0.6038614211869148,-0.6092121459285529,0.38208154056555005,-1.001831772472133,-0.9813965204416052,2.9496363977995452,3,8,1997,0.031424530539033796,0.19778365094089104,0.07208552878475585,-0.6006303170070236
1997-08-22,0.177936166524887,0.1807603565849975,0.1760525142128974,0.1765232167461934,227628800,-0.600662498204261,-0.600903339340046,-0.6019799767106574,-0.6038409089088514,-0.6092134909143561,0.2624932191235131,-0.6349597542065631,-0.614012905302625,2.9498218787781174,4,8,1997,0.03193647988924718,0.19994672672528693,0.07220080716829821,-0.6006801426555263
1997-08-25,0.1736990213394165,0.178406850996771,0.172757616301802,0.1779361610477962,138633600,-0.6007123683792065,-0.6008532733150551,-0.601920413783928,-0.6038212444885079,-0.6092155084356371,0.17602943778426533,-0.9429233283002265,-0.9221587873915538,2.9558848984942525,0,8,1997,0.032275829810508964,0.20171751672746513,0.07261419748542926,-0.6007548959816755
1997-08-26,0.1675799190998077,0.1732283113731609,0.1666385266724982,0.1704041215214003,226206400,-0.6007871885082935,-0.6007448307295623,-0.601877870606397,-0.6038029361521849,-0.6092183777319663,-0.9712448979447508,-1.3722394933132234,-1.3560703475005458,2.970548934210784,1,8,1997,0.03241972162487271,0.2030220785570574,0.07334319205756656,-0.600862851509616
1997-08-27,0.1708748489618301,0.1713455515637329,0.1647557654164324,0.1685213610919855,190635200,-0.600895240510154,-0.6007198056394077,-0.6018097996906447,-0.603785729619036,-0.60922075388992,-1.6042150987082593,0.69208106090794,0.6851350172070071,2.9448218381595823,2,8,1997,0.03266914517151177,0.2044765137228739,0.07379993303682682,-0.6008047211043943
1997-08-28,0.1656971275806427,0.1694627225637469,0.1656971275806427,0.166638532611335,95670400,-0.6008370581569851,-0.6008032228706679,-0.6016651346508238,-0.6037692859015952,-0.6092230851439584,-1.3936631113793447,-1.1869456241242702,-1.168166697431127,2.9498814038364194,3,8,1997,0.03276233461655437,0.20557611668422335,0.07452677821800588,-0.6008960684333565
1997-08-29,0.1638135462999344,0.1656971866416637,0.1619307481372786,0.1642842489830575,109670400,-0.600928487118033,-0.6008532733150551,-0.6016864071823774,-0.6037530119783987,-0.6092258200265762,-1.0527160952343566,-0.4748839455013332,-0.4548533187685609,2.9496914886800787,4,8,1997,0.03278246490794643,0.20652017158544506,0.07539031195365935,-0.6009292992903703
1997-09-02,0.1685213446617126,0.1699334397599117,0.16522643933947,0.1656971418954808,186043200,-0.6009617476716369,-0.6009283639020446,-0.6018480895470844,-0.6037345341215113,-0.609228151355833,-0.14601683880136246,1.0334485197872842,1.0120579746199954,2.9510853852306953,1,9,1997,0.03282709535112857,0.2076356252263164,0.07632724382180212,-0.6008462425219618
1997-09-03,0.1694627404212951,0.1751111334911647,0.1680506452962862,0.1685213478612337,284132800,-0.6008786166799608,-0.6010368064875374,-0.6017927814229705,-0.6037152087235145,-0.6092299446442182,-0.7306568648803391,0.16272057275442017,0.17237324041523494,2.9461200537534666,2,9,1997,0.03283086908396215,0.2087164347874349,0.07739295845158632,-0.6008296340600916
1997-09-04,0.1694627404212951,0.172286930671313,0.1675799427313386,0.1699334429862427,122539200,-0.6008619933760212,-0.6009784138182759,-0.6018523432722278,-0.6036957138237352,-0.6092315586107191,-0.48792802893003034,-0.04736729391276106,-0.033119323677767806,2.9450852032891004,3,9,1997,0.032790457567011905,0.20971828735954676,0.07855645709149914,-0.6008296340600916
1997-09-05,0.1671092510223388,0.1722869418636201,0.1656971558055957,0.1704041566211856,136707200,-0.6008619933760212,-0.6010701732744103,-0.601894888470019,-0.6036765579302039,-0.6092334863937109,-0.7450248596778307,-0.5696692716195807,-0.5490131772762574,2.9459946864805837,4,9,1997,0.032652570791979085,0.21050636224535987,0.07989607907744353,-0.6008711552147672
1997-09-08,0.161930650472641,0.1675798837324806,0.1614599480734108,0.1675798837324806,175156800,-0.6009035516358701,-0.6011035540574186,-0.6018353260820257,-0.6036580801001479,-0.6092359970519481,-1.1880904077962213,-1.2128224550878424,-1.1943505612915848,2.948111029360166,0,9,1997,0.032348473564798946,0.21092435905539056,0.08153046479619477,-0.6009625180543545
1997-09-09,0.164284199476242,0.1647557441963395,0.1600479017444098,0.1605186042856874,159028800,-0.6009949961214041,-0.601020122565945,-0.6018097996906447,-0.6036387546994679,-0.6092379249158351,-1.5036755569516171,0.49924303489400385,0.4991679156350303,2.9479028601979196,1,9,1997,0.032031682652612865,0.21136403947548138,0.0832373088650299,-0.6009209958481111
1997-09-10,0.1727576553821563,0.1741697506881825,0.1633428235466193,0.1638135261719065,274064000,-0.6009534368090478,-0.6010034391725085,-0.6018012911628857,-0.6036151912336999,-0.6092395837124522,-0.949201870262569,1.8923946158937452,1.822065841770775,2.950670426715674,2,9,1997,0.03170008709593359,0.2120094772788632,0.08520912889512884,-0.6007715039177619
1997-09-11,0.1685213446617126,0.1732283325123209,0.1661678444514917,0.1722869274002991,209876800,-0.6008038112859792,-0.6010034391725085,-0.6016821517063419,-0.6035902716812284,-0.60924146666107,-0.9295682427970872,-0.9695864830277006,-0.9489592013198129,2.865531390830476,3,9,1997,0.031007435960659958,0.2120081160328578,0.08797837219021798,-0.6008462425219618
1997-09-12,0.1661678552627563,0.1675799504528296,0.1614600123571652,0.1671092478661937,113680000,-0.6008786166799608,-0.6010451476560995,-0.6016651346508238,-0.6035658603577406,-0.6092430358017122,-0.9095731309277068,-0.5725869605807142,-0.551915429585901,2.8682278614386414,4,9,1997,0.030175540486046187,0.21170004092468517,0.09099787898050041,-0.6008877636766374
1997-09-15,0.161930650472641,0.1666384915038496,0.161930650472641,0.1647556944767583,96913600,-0.6009201749398095,-0.6011369226928376,-0.6014353812356806,-0.6035446703623267,-0.6092451878218575,-0.9095756860601325,-1.0063617338677122,-0.9859557448889348,2.8668757551711264,0,9,1997,0.02939227631776456,0.2113103276210809,0.09374122235002266,-0.6009625180543545
1997-09-16,0.1652263849973678,0.1667557435695236,0.1638134481850301,0.1661677897997664,134220800,-0.6009949961214041,-0.6010952131529343,-0.6013588023309054,-0.603522632509193,-0.6092467569667575,-0.39348818532353413,0.7180650507991633,0.7101216614149416,2.8684895708928937,1,9,1997,0.028595019829155043,0.21093971660113536,0.09655963728451518,-0.6009043734529674
1997-09-17,0.164284199476242,0.1656971367090615,0.1633427943936868,0.1656971367090615,86766400,-0.6009367995593834,-0.600945046767325,-0.6013588023309054,-0.6035007644529868,-0.6092491331332265,-0.6626916464715805,-0.26182451497839887,-0.24407306945767696,2.8689426860125278,2,9,1997,0.02769526890401653,0.2103546868062935,0.09957361119022738,-0.6009209958481111
1997-09-18,0.1680506020784378,0.169462696840296,0.1619306658386325,0.1619306658386325,169164800,-0.6009534368090478,-0.601020122565945,-0.6004653145229778,-0.6034773705131494,-0.6092511505807086,-0.10474952848355781,0.8148457612866148,0.8030389950846607,2.868619880375351,3,9,1997,0.02671859691241167,0.2097005568881587,0.10282616923851201,-0.6008545475415729
1997-09-19,0.1652263849973678,0.1671091820323356,0.1638134481850301,0.1671091820323356,94931200,-0.6008869291213111,-0.601061831049536,-0.6000738778003397,-0.6034538070715297,-0.6092533473472365,-0.16663775748458973,-0.6794030549543199,-0.6583238966602872,2.8542615539581977,4,9,1997,0.02546959882777687,0.20851118829452503,0.10663279298341755,-0.6009043734529674
1997-09-22,0.1718161851167678,0.1736989821978927,0.1656970914606547,0.1666384962861319,200368000,-0.6009367995593834,-0.6011369226928376,-0.6003972438765935,-0.6034331256029279,-0.609254916489298,-0.05715537849708221,1.4525816962775049,1.40953351361108,2.644953569012254,0,9,1997,0.024767638640708793,0.20825584122957197,0.10918528666673681,-0.6007881136940919
1997-09-23,0.1638135462999344,0.1675799848043195,0.1633428436168112,0.1675799848043195,200536000,-0.6008204359055531,-0.6010785157633626,-0.6007035770046161,-0.6034165126761667,-0.6092573374816257,-0.5502198999177323,-1.799039315791394,-1.7925579172377892,2.6810226293242225,1,9,1997,0.024056741106518977,0.20775666750075192,0.111529703074676,-0.6009292992903703
1997-09-24,0.161930650472641,0.1638134474997323,0.1609892456741806,0.1633427451005021,222432000,-0.6009617476716369,-0.6010952131529343,-0.6010439445130425,-0.6034014253593566,-0.6092598481398628,-0.6355131432410533,-0.47964230428934324,-0.4595745524993062,2.682919145343615,2,9,1997,0.02336882924341324,0.20721873830364468,0.11374342132999171,-0.6009625180543545
1997-09-25,0.1591064482927322,0.1638134471348919,0.1581650560661979,0.1605185554872777,223384000,-0.6009949961214041,-0.6010284650548973,-0.6008312089615215,-0.6033887111962903,-0.6092622691421251,-0.6559548921444021,-0.7032865374954338,-0.682158283158616,2.6813809642246906,3,9,1997,0.02276345927717632,0.20671409659986387,0.11566025949115857,-0.6010123437028572
1997-09-26,0.1605186760425567,0.1652265080292014,0.1591065677874673,0.1619307717278074,208320000,-0.6010448662963495,-0.6010785157633626,-0.6009163120174011,-0.6033783704311334,-0.6092641969974967,-0.3307083504021568,0.28644367928879083,0.2928567003762462,2.634507212644268,4,9,1997,0.022365780787406545,0.2064930279885494,0.11702990483892323,-0.6009874286440242
1997-09-29,0.1661678552627563,0.1675799504528296,0.162401417530437,0.1633428101338744,167238400,-0.6010199289722983,-0.6009617314811515,-0.6008822779063651,-0.6033655714729041,-0.6092654971503452,-0.15977343266434507,1.2761920946752778,1.2427800329602332,2.644785997185958,0,9,1997,0.02191635692754607,0.20630498771149353,0.11863956000130926,-0.6008877636766374
1997-09-30,0.1633427143096923,0.1680505544534527,0.1633427143096923,0.165697055470776,140571200,-0.6009201749398095,-0.6011035540574186,-0.6008312089615215,-0.6033505689271088,-0.6092666179912437,-0.7834946770632926,-0.6867733647257056,-0.6656774129062171,2.5699209333486945,1,9,1997,0.02111113560221664,0.20552773171707134,0.12108318930820477,-0.600937605887333
