Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1995-05-30,0.3144891560077667,0.32104143831158893,0.31074547670595365,0.3191687613833712,196380800
1995-05-31,0.31121358275413513,0.3154252396940112,0.307001101033212,0.3154252396940112,159532800
1995-06-01,0.3158932030200958,0.31823300697002926,0.31261749748488193,0.31355339907016244,186726400
1995-06-02,0.31542524695396423,0.3172970750865968,0.3107456391323342,0.313553393827966,105694400
1995-06-05,0.3257211446762085,0.3257211446762085,0.3154251798783354,0.3172970076129211,254654400
1995-06-06,0.3294648826122284,0.33227266240694997,0.3257212262059995,0.3266571278108734,315268800
1995-06-07,0.32291337847709656,0.3304007397011043,0.32291337847709656,0.3304007397011043,124521600
1995-06-08,0.3215096592903137,0.3247853908072956,0.31542534740223216,0.3247853908072956,136136000
1995-06-09,0.3257211446762085,0.3275929724107942,0.32291336558428946,0.32665704604682116,186625600
1995-06-12,0.3307521939277649,0.3332085418315266,0.3285289591385574,0.3294648606811323,212116800
1995-06-13,0.3294648826122284,0.33414534038452803,0.32852898100735445,0.3332085640118239,125944000
1995-06-14,0.32665714621543884,0.3285289995173841,0.3247853179068616,0.3285289995173841,118048000
1995-06-15,0.32665714621543884,0.3275930728664115,0.3247853179068616,0.32665714621543884,92758400
1995-06-16,0.3285289406776428,0.3294648421676269,0.32572118622096347,0.3285289406776428,89208000
1995-06-19,0.33227261900901794,0.3388249041286419,0.32572118366374664,0.3285289380983824,469537600
1995-06-20,0.35473644733428955,0.35754420230957135,0.3444404793214946,0.3444404793214946,738528000
1995-06-21,0.3697120249271393,0.37532838505153,0.35005686393484375,0.3566083010074167,626012800
1995-06-22,0.36784014105796814,0.37158382239162907,0.36409645972430715,0.36690421447621135,473916800
1995-06-23,0.365032434463501,0.3669042628805921,0.3575442210338369,0.365032434463501,231963200
1995-06-26,0.3603527545928955,0.36316050915937514,0.35660822373207524,0.3612886811128435,152779200
1995-06-27,0.3472490608692169,0.36128870957542575,0.3472490608692169,0.3547364236319321,217100800
1995-06-28,0.3491208255290985,0.3556722605058818,0.3397607865012978,0.3444403936247267,266358400
1995-06-29,0.3538004457950592,0.36035273078954333,0.3444404064195636,0.3472490105749115,232556800
1995-06-30,0.3477170169353485,0.35848011044226485,0.3453763881312887,0.35380050239635624,165491200
1995-07-03,0.351460725069046,0.3528646025907785,0.34631231605036705,0.3481850191827931,39390400
1995-07-05,0.34818509221076965,0.35848021285834164,0.34818509221076965,0.3509928478431304,177060800
1995-07-06,0.35192859172821045,0.35192859172821045,0.34256852805468957,0.3481849111671836,184094400
1995-07-07,0.3640964925289154,0.3687760758725912,0.3500568427366259,0.35099276940270846,387116800
1995-07-10,0.3640964925289154,0.3734565339841607,0.36035281085795373,0.3640964925289154,297931200
1995-07-11,0.3528645932674408,0.3640964879124389,0.352396642437017,0.357544201545151,214692800
1995-07-12,0.35192859172821045,0.3594159278569032,0.3453763072204804,0.3538004195120434,283808000
1995-07-13,0.35660824179649353,0.3650323806904244,0.35286456052042514,0.3547364136551422,352329600
1995-07-14,0.365032434463501,0.3669042628805921,0.3519287107891941,0.3547364659115155,277928000
1995-07-17,0.36690425872802734,0.37251976890911465,0.3640965036374837,0.36596833203338974,226161600
1995-07-18,0.3603527545928955,0.3711158220955223,0.3575441502520233,0.36690419024580284,254632000
1995-07-19,0.3406968414783478,0.3594160768228938,0.33695315936568937,0.3519287375909484,521035200
1995-07-20,0.35239657759666443,0.35473638130499974,0.33695305333932934,0.344440415208657,331273600
1995-07-21,0.3275930881500244,0.33601720319620654,0.3219775779689371,0.3219775779689371,757881600
1995-07-24,0.3397608995437622,0.3406968262785143,0.3275931021908791,0.32946493066701293,214625600
1995-07-25,0.34256860613822937,0.34724906392896887,0.3416327045296682,0.34444045934208506,263524800
1995-07-26,0.3397608995437622,0.346312336700286,0.3397608995437622,0.346312336700286,171449600
1995-07-27,0.3505248427391052,0.3556724026345254,0.34069684906898623,0.34069684906898623,325180800
1995-07-28,0.3406968414783478,0.3538005661505919,0.33695315936568937,0.35005688403793356,260937600
1995-07-31,0.3369530141353607,0.34163262100756625,0.33508118638249484,0.340696694634453,158524800
1995-08-01,0.3257211446762085,0.33601708448072126,0.3257211446762085,0.33601708448072126,210918400
1995-08-02,0.33227261900901794,0.33695305117664254,0.32759301162238275,0.3285289380983824,275128000
1995-08-03,0.3369530141353607,0.34163262100756625,0.3285289019831642,0.3304007297360301,213931200
1995-08-04,0.33133670687675476,0.33788899228003055,0.32759302580405336,0.3369530657635141,192315200
1995-08-07,0.3247852921485901,0.33414533271039215,0.3229134389950989,0.33040080162233165,193760000
1995-08-08,0.3182329535484314,0.3275929925579801,0.31729702712689833,0.32665706613644696,234595200
1995-08-09,0.32291337847709656,0.3275929854904417,0.31823294668282787,0.3191688730841692,369017600
1995-08-10,0.32010477781295776,0.3238493082380927,0.31916887639526864,0.32291338182704205,164024000
1995-08-11,0.3224455416202545,0.32291349248946577,0.3135534503770641,0.3210416640192505,206931200
1995-08-14,0.3247852921485901,0.32759304688546087,0.32104161083497373,0.3219775374117193,167406400
1995-08-15,0.32993292808532715,0.33040087898658893,0.32291351460616957,0.32852905038817,317867200
1995-08-16,0.33411821722984314,0.33411821722984314,0.32754889572921403,0.33036431564925534,292633600
1995-08-17,0.33505743741989136,0.3416267566939063,0.33130268501761234,0.33505743741989136,246892800
1995-08-18,0.3369344472885132,0.33881141037588314,0.3284873364859069,0.3369344472885132,241158400
1995-08-21,0.33130282163619995,0.3406884158403537,0.33130282163619995,0.33693451398413016,271779200
1995-08-22,0.33599594235420227,0.33881136151766544,0.33130270827993297,0.3331796710966359,217044800
1995-08-23,0.34162676334381104,0.34444218236439367,0.3350574439419216,0.33693438160178,253803200
1995-08-24,0.34350377321243286,0.3472576743828564,0.3416268351580187,0.34256531671602347,287929600
1995-08-25,0.33599594235420227,0.34444219984459173,0.3350574609458508,0.34444219984459173,134344000
1995-08-28,0.32285642623901367,0.33787285441691045,0.32285642623901367,0.33693437307992263,243040000
1995-08-29,0.3237949013710022,0.32473338276264363,0.3191016924418887,0.3228564450409516,317060800
1995-08-30,0.3256719410419464,0.3284873608199704,0.3237949778155326,0.3247334594287395,153473600
1995-08-31,0.32285642623901367,0.3266103265253756,0.32285642623901367,0.32567184518838777,87864000
1995-09-01,0.322387158870697,0.3266103121707385,0.3219179307536205,0.3228564120493618,98380800
1995-09-05,0.3266103267669678,0.3266103267669678,0.320978611708426,0.3266103267669678,179972800
1995-09-06,0.3284873366355896,0.33165512223058613,0.32661039860895924,0.32942581817970223,200760000
1995-09-07,0.33599594235420227,0.34021907109939703,0.3284872891164698,0.33036422687158146,262326400
1995-09-08,0.33599594235420227,0.3369343987009625,0.3341181274433961,0.33599594235420227,174776000
1995-09-11,0.33224114775657654,0.34162673756487805,0.33224114775657654,0.3369343561769311,172491200
1995-09-12,0.322387158870697,0.33693435827154006,0.32004014112972534,0.3341180873519036,326256000
1995-09-13,0.3181632161140442,0.3256718693375876,0.3153477969559013,0.3219179687728667,322750400
1995-09-14,0.30033138394355774,0.312532394738148,0.2984544210286635,0.31065543182325367,550558400
1995-09-15,0.2693600356578827,0.29939292298661235,0.2665437640601459,0.2806217387335996,1211963200
1995-09-18,0.2754601240158081,0.2763985804624964,0.26936003180436463,0.2731139327758995,621488000
1995-09-19,0.27592939138412476,0.27874481124678957,0.27123700823861846,0.27592939138412476,490022400
1995-09-20,0.27499088644981384,0.28062175075978285,0.2740524299494818,0.27968326919785547,321809600
1995-09-21,0.2778063118457794,0.2815602131098857,0.27311395406184347,0.27405243564326903,347334400
1995-09-22,0.2782754600048065,0.2796831693141625,0.2731138508499725,0.27686775069545055,398641600
1995-09-25,0.28167787194252014,0.2873087347593506,0.2806216763471983,0.28719184750952664,315212800
1995-09-26,0.2806217670440674,0.2843764954807132,0.27874480381129374,0.2834380389259232,250902400
1995-09-27,0.27217546105384827,0.28156020128932246,0.2609129307016925,0.28156020128932246,451236800
1995-09-28,0.28343790769577026,0.2843763638160604,0.27405231896787496,0.27405231896787496,331184000
1995-09-29,0.27968326210975647,0.28719191638593344,0.27686784255692165,0.2853149533096471,283416000
1995-10-02,0.2824995219707489,0.28906884234048535,0.28156018837757424,0.283438003469738,392000000
1995-10-03,0.2824995219707489,0.28906884234048535,0.27874476894220057,0.2862534229051117,289822400
1995-10-04,0.27311399579048157,0.27780635429135525,0.2702985756776374,0.27499093417851106,266772800
1995-10-05,0.2740524113178253,0.2749908677543557,0.2693600288887988,0.27217544832157725,244070400
1995-10-06,0.2679515480995178,0.27780637118825885,0.2674823197393707,0.275929432686069,309041600
1995-10-09,0.26138219237327576,0.268420742184729,0.25809751908686557,0.2656053222601477,372568000
1995-10-10,0.26044368743896484,0.2627898788536686,0.2524658045839913,0.25809749602426113,400265600
1995-10-11,0.26185137033462524,0.2674822341628963,0.25622053156794744,0.26466678971796415,332875200
1995-10-12,0.26513606309890747,0.26560529134452165,0.26091293370359464,0.2627898717476464,162052800
1995-10-13,0.2702985107898712,0.2768678311633454,0.26654375775918654,0.268420695696639,235188800
1995-10-16,0.27123698592185974,0.27780630674810136,0.2693600478550459,0.27217546748606436,182067200
1995-10-17,0.27499088644981384,0.27686784957366867,0.2693600472014402,0.2740524299494818,178617600
1995-10-18,0.2806217670440674,0.29704676168063865,0.27592938402373,0.27780632219490686,512400000
1995-10-19,0.2609128952026367,0.2712369426081065,0.2609128952026367,0.2693600048410203,944899200
1995-10-20,0.26372823119163513,0.2646666872483488,0.25997433178002977,0.2646666872483488,386332800
1995-10-23,0.26372823119163513,0.26372823119163513,0.26091281289832696,0.26372823119163513,197803200
1995-10-24,0.26372823119163513,0.26654364948494325,0.2618512689550407,0.26654364948494325,213494400
1995-10-25,0.2609128952026367,0.2656052521511479,0.2609128952026367,0.26466677073680905,133302400
1995-10-26,0.26185137033462524,0.2627898518162693,0.25903595095128634,0.26185137033462524,125865600
1995-10-27,0.2609128952026367,0.2618513515553841,0.25622051319253414,0.2618513515553841,154212800
1995-10-30,0.26466676592826843,0.26466676592826843,0.25997440906500935,0.26185134679799477,175638400
1995-10-31,0.27264469861984253,0.274990890024361,0.2637283592869718,0.26466681579950263,289217600
1995-11-01,0.27499088644981384,0.2787447876359281,0.26654377548301067,0.27499088644981384,193233600
1995-11-02,0.27499088644981384,0.27686784957366867,0.272175466825627,0.27686784957366867,152756800
1995-11-03,0.2740524113178253,0.2768678307506038,0.2693600288887988,0.27592934925247975,179435200
1995-11-06,0.28625333309173584,0.29094568899124457,0.27311384438065595,0.274052325585192,311774400
1995-11-07,0.2975158095359802,0.3040851267436735,0.28156005285282887,0.28343786704113466,736388800
1995-11-08,0.29188430309295654,0.3078392176204546,0.2909458214611225,0.29845447648690626,358825600
1995-11-09,0.2956388592720032,0.30033123923674476,0.29188410821878874,0.2984542772262159,260108800
1995-11-10,0.2984544038772583,0.3022083044297273,0.2918842320817365,0.29563898472830435,223115200
1995-11-13,0.30690068006515503,0.3097169512502073,0.3003313604990259,0.3022082982058097,317374400
1995-11-14,0.3115939199924469,0.31910172169055717,0.3078391670492256,0.3078391670492256,407276800
1995-11-15,0.30783918499946594,0.3153478392295754,0.3012698643959577,0.3153478392295754,248136000
1995-11-16,0.2998621463775635,0.31159392958821874,0.29657749869698274,0.3069007200843975,226228800
1995-11-17,0.30126988887786865,0.30314685209516584,0.29845446911351947,0.30033143233081666,128531200
1995-11-20,0.2900073528289795,0.3022083653832776,0.2890688712361786,0.3022083653832776,148456000
1995-11-21,0.2909107208251953,0.2918521006326131,0.2852623162823754,0.2918521006326131,191609600
1995-11-22,0.2909107208251953,0.29561769528127213,0.28996931587811486,0.2909107208251953,98806400
1995-11-24,0.3026791214942932,0.30409121668131633,0.29185217012549125,0.2927935752967295,109950400
1995-11-27,0.2965598702430725,0.3059738416051059,0.2965598702430725,0.3059738416051059,115875200
1995-11-28,0.30126696825027466,0.3022083481004315,0.29561770870244597,0.2965599684408354,176288000
1995-11-29,0.2956177294254303,0.3022083692854237,0.2937349444534685,0.3022083692854237,105268800
1995-11-30,0.28714513778686523,0.293734922403552,0.2862037328017204,0.29279351741840715,174854400
1995-12-01,0.28337955474853516,0.28808655472997513,0.2796131050427162,0.28620374468153326,204209600
1995-12-04,0.2975013256072998,0.302208299520429,0.29373487664456926,0.302208299520429,480681600
1995-12-05,0.2975013256072998,0.3003255149831093,0.2880864978929504,0.2899692824302701,363596800
1995-12-06,0.29185211658477783,0.30032556604085126,0.28902792672883354,0.2993841610423152,201107200
1995-12-07,0.29044008255004883,0.2918521777740788,0.28526239168204925,0.2918521777740788,141926400
1995-12-08,0.2965598702430725,0.2965598702430725,0.2852622347765535,0.2918520172439424,141355200
1995-12-11,0.2909107208251953,0.29844273973138064,0.28902791093103447,0.29750135992396287,111652800
1995-12-12,0.28620365262031555,0.2909106510876867,0.28620365262031555,0.2909106510876867,177553600
1995-12-13,0.28902795910835266,0.2937349594886898,0.2767889385663374,0.2880865791440187,684902400
1995-12-14,0.2880864441394806,0.2965598654343017,0.2862036348138107,0.29279341717434515,333502400
1995-12-15,0.26549121737480164,0.27584744970391184,0.25890143392705417,0.2673740270111062,726880000
1995-12-18,0.24289613962173462,0.26549140472114807,0.24007194831402157,0.26455002437836167,666534400
1995-12-19,0.24666248261928558,0.2504280777524452,0.24289603273748608,0.24666248261928558,430864000
1995-12-20,0.24572107195854187,0.2532522620534534,0.2447796920514269,0.25231085700667316,365736000
1995-12-21,0.24477966129779816,0.24666244601514406,0.23818902232908112,0.24666244601514406,332875200
1995-12-22,0.24289613962173462,0.2476039966433904,0.24195475927894824,0.2457211856784637,234662400
1995-12-26,0.2414838969707489,0.24477965633233917,0.23913039726706165,0.24477965633233917,139507200
1995-12-27,0.24383831024169922,0.2513695010543105,0.24007186008669168,0.24195467035967835,268564800
1995-12-28,0.24101321399211884,0.2466624480796137,0.24007180905573558,0.24195461892850206,249995200
1995-12-29,0.2400718480348587,0.2438382980007869,0.23818906299605733,0.24101325312409264,304136000
1996-01-02,0.24195462465286255,0.24289600447185536,0.23913040977689526,0.24289600447185536,139294400
1996-01-03,0.24195462465286255,0.24760385887401165,0.24007181473555103,0.24101321969420678,429833600
1996-01-04,0.23771826922893524,0.24383821732323793,0.23630617463213038,0.24383821732323793,300182400
1996-01-05,0.25796011090278625,0.25796011090278625,0.2363062366707036,0.23818904672051838,445928000
1996-01-08,0.2607842683792114,0.2673740524540332,0.25607641423170385,0.25984286347147645,121340800
1996-01-09,0.24666248261928558,0.2607843128323575,0.24666248261928558,0.2607843128323575,251216000
1996-01-10,0.25796011090278625,0.26172570586275107,0.24289602156572584,0.2447796863641412,365433600
1996-01-11,0.26360851526260376,0.26360851526260376,0.24383830399224848,0.24572108907731263,756739200
1996-01-12,0.25513505935668945,0.26172569882304203,0.25042805949842273,0.26172569882304203,401856000
1996-01-15,0.2570187747478485,0.2598429654396675,0.2513695386153809,0.2541937293071999,363081600
1996-01-16,0.26031357049942017,0.2617256905238538,0.2532522413270177,0.25890147561464977,352912000
1996-01-17,0.25607651472091675,0.258901560161555,0.25419372930626816,0.258901560161555,236409600
1996-01-18,0.24054253101348877,0.25136945485305795,0.22877420221045477,0.24760386013886185,698387200
1996-01-19,0.22500857710838318,0.2391303787034059,0.2212429829027384,0.23348199996476857,829225600
1996-01-22,0.22971561551094055,0.23348206552256995,0.22030163992337384,0.22406723518633387,499744000
1996-01-23,0.23818902671337128,0.2560764245947373,0.23348202712387262,0.25419363984273535,988288000
1996-01-24,0.24289613962173462,0.24289613962173462,0.23913054283155824,0.24195475927894824,655894400
1996-01-25,0.2278328537940979,0.24101328074382128,0.2268914485969805,0.23913047034958645,445200000
1996-01-26,0.2306579202413559,0.2353649215208542,0.21559385190069882,0.22877428006452386,735750400
1996-01-29,0.21936027705669403,0.22406727832656134,0.21653523160180832,0.21841889691445782,332595200
1996-01-30,0.20570911467075348,0.21182820997951346,0.202296115879607,0.20335477236243882,622843200
1996-01-31,0.2080625742673874,0.2108867638167348,0.20617977704454557,0.20900396659389298,328059200
1996-02-01,0.2137109637260437,0.2137109637260437,0.20712117941156294,0.20712117941156294,333043200
1996-02-02,0.2203015685081482,0.22312575775493326,0.21653511971748962,0.21747737926136315,555979200
1996-02-05,0.2203015685081482,0.22406716255041448,0.21841878405684437,0.22359647272250316,318729600
1996-02-06,0.2231258898973465,0.22595008081670934,0.22030169897798368,0.22030169897798368,226217600
1996-02-07,0.2127695530653,0.22406719139484949,0.20900397110811517,0.22406719139484949,360326400
1996-02-08,0.20994539558887482,0.2118281930278341,0.20712119314551983,0.20712119314551983,263166400
1996-02-09,0.2090039700269699,0.21465236178827524,0.2080625776850011,0.20994537493876955,205688000
1996-02-12,0.2137109637260437,0.21465236866801596,0.21088677403978945,0.2118281789817617,194275200
1996-02-13,0.21182820200920105,0.2174774367443524,0.2099454044904125,0.21088679696489046,228502400
1996-02-14,0.2080625742673874,0.21276954846974597,0.20665046692288305,0.21276954846974597,163184000
1996-02-15,0.21088682115077972,0.21182822630305687,0.2061798330988962,0.20806263083361642,122080000
1996-02-16,0.20712119340896606,0.21371097816878934,0.20712119340896606,0.21182819329726735,156441600
1996-02-20,0.21841883659362793,0.22218443154164141,0.21088679194900312,0.21088679194900312,376913600
1996-02-21,0.2231258898973465,0.22406729525035862,0.21936029362497156,0.22124310433099578,221838400
1996-02-22,0.22500857710838318,0.22689136164137572,0.22312576743573093,0.2259499568050496,184184000
1996-02-23,0.22500857710838318,0.22783276647770184,0.22312576743573093,0.22500857710838315,173286400
1996-02-26,0.2221844643354416,0.22689143986044624,0.2221844643354416,0.22595003469957797,118283200
1996-02-27,0.21559379994869232,0.22500862984814538,0.2146523948917103,0.22500862984814538,149161600
1996-02-28,0.2090039700269699,0.21747740613251038,0.2080625776850011,0.21747740613251038,187913600
1996-02-29,0.20712119340896606,0.20900399085032018,0.20523839596761198,0.20712119340896606,112884800
1996-03-01,0.2024133801460266,0.20806262802257916,0.200530582436744,0.20806262802257916,231134400
1996-03-04,0.19770635664463043,0.20617979327814454,0.19770635664463043,0.20523838830768665,187555200
